LATITUDE;LONGITUDE;QUANTIDADE
-25,414766;-49,3401428;12
-25,4144776;-49,3535148;5
-25,414363;-49,2028131;3
-25,4136354;-49,3582494;3
-25,4134312;-49,2597168;3
-25,4133752;-49,2389661;3
-25,4130416;-49,2246387;3
-25,4130082;-49,2164143;4
-25,4127722;-49,2644256;3
-25,4127124;-49,2808821;5
-25,4125182;-49,2063196;5
-25,4124854;-49,2619055;4
-25,4124122;-49,2408332;3
-25,4122155;-49,259038;4
-25,4121734;-49,2517631;3
-25,4118871;-49,2574181;3
-25,4117598;-49,2545871;4
-25,4114507;-49,2954954;5
-25,4112507;-49,2206067;4
-25,4109242;-49,3399013;4
-25,41085874;-49,2203115;6
-25,4108234;-49,2057915;3
-25,4106107;-49,2746914;3
-25,4104028;-49,3169027;4
-25,410401;-49,2790013;4
-25,4103568;-49,3335282;5
-25,4097604;-49,2227763;5
-25,4096698;-49,2195213;3
-25,4095996;-49,307011;3
-25,4094994;-49,220605;11
-25,4094572;-49,2551916;16
-25,4092013;-49,323648;5
-25,4087381;-49,2969326;3
-25,4086381;-49,2042048;4
-25,4084472;-49,2376822;5
-25,4079545;-49,3228385;8
-25,4077994;-49,202058;4
-25,4076902;-49,2642322;9
-25,4072436;-49,2510929;4
-25,4068488;-49,2605662;3
-25,4064694;-49,2412712;6
-25,4056432;-49,3241595;3
-25,4054306;-49,2474248;11
-25,4050677;-49,2907426;5
-25,4048652;-49,3571936;3
-25,4047809;-49,2525282;10
-25,4047189;-49,3446234;3
-25,403988;-49,3595685;3
-25,4038368;-49,2000145;14
-25,4035729;-49,2735878;3
-25,40345845;-49,31574033;3
-25,4034104;-49,3276686;9
-25,4033667;-49,2027996;6
-25,4031461;-49,3353076;4
-25,4026812;-49,3638682;6
-25,4021072;-49,2781302;3
-25,4020874;-49,2034017;4
-25,4016569;-49,3001819;4
-25,4014359;-49,244081;5
-25,4013288;-49,2505819;4
-25,4013264;-49,2178301;6
-25,4011939;-49,2012464;5
-25,4009959;-49,2187205;4
-25,4007722;-49,2040208;4
-25,4002969;-49,242326;3
-25,4002313;-49,2068901;10
-25,4001371;-49,2777531;6
-25,3996856;-49,2615591;5
-25,3996241;-49,2962243;7
-25,3994172;-49,2046586;6
-25,39940626;-49,21543105;5
-25,3989053;-49,3478024;3
-25,3988273;-49,2933942;3
-25,3983397;-49,2393764;3
-25,3983324;-49,2514883;3
-25,3980903;-49,2052831;9
-25,3980127;-49,3255173;3
-25,3976032;-49,2881505;8
-25,3963956;-49,2344236;8
-25,3963928;-49,313879;3
-25,3954253;-49,3155409;3
-25,3950844;-49,3394323;6
-25,395015;-49,3477321;42
-25,3945543;-49,2295903;8
-25,3945056;-49,3424627;3
-25,3942049;-49,2973345;3
-25,3938264;-49,2409654;3
-25,3936359;-49,3425592;3
-25,3933783;-49,2511614;4
-25,3932305;-49,2049906;6
-25,3931981;-49,2088905;4
-25,3928389;-49,2400357;6
-25,3928039;-49,2251977;3
-25,3926468;-49,3349558;5
-25,3926232;-49,3348981;6
-25,3922695;-49,2157837;4
-25,392161;-49,2500284;3
-25,3920516;-49,2081459;6
-25,3919741;-49,2434022;4
-25,3912035;-49,2969949;11
-25,3911566;-49,2809645;5
-25,390733;-49,3547755;5
-25,3905301;-49,2739233;3
-25,3904087;-49,2573694;6
-25,3901559;-49,3431525;4
-25,3900393;-49,205082;3
-25,3898671;-49,251086;3
-25,3895;-49,2248593;8
-25,3889306;-49,2642993;4
-25,388478;-49,3209609;7
-25,3884716;-49,3372581;4
-25,3884178;-49,3282815;11
-25,3881215;-49,2773029;3
-25,3876174;-49,2520965;3
-25,3875057;-49,3383335;3
-25,3871397;-49,2184257;4
-25,3865015;-49,2418068;7
-25,386446;-49,255521;3
-25,3857196;-49,2471906;11
-25,3854217;-49,2821928;3
-25,3849287;-49,2316495;3
-25,3848868;-49,2273784;4
-25,3847176;-49,231731;10
-25,3845142;-49,2247287;3
-25,384364;-49,1998173;4
-25,3842965;-49,3348105;9
-25,3836054;-49,2112181;3
-25,3835364;-49,33252747;3
-25,3834012;-49,3305962;6
-25,38308796;-49,20066841;5
-25,3828863;-49,2246576;4
-25,3828262;-49,220289;3
-25,3826546;-49,2680084;17
-25,3813371;-49,2328878;3
-25,3808216;-49,2284062;5
-25,3808077;-49,2450732;4
-25,3794119;-49,2336758;3
-25,3787027;-49,2254312;4
-25,3786869;-49,2455398;4
-25,378203;-49,3317996;4
-25,3781096;-49,3265842;3
-25,3770509;-49,2217195;4
-25,376997;-49,2542535;3
-25,3764601;-49,2262133;6
-25,3759904;-49,2396824;3
-25,3755299;-49,2192651;3
-25,3746262;-49,2221816;3
-25,3743781;-49,2756902;7
-25,374371;-49,2442468;8
-25,37385016;-49,21238279;4
-25,3736846;-49,23917;3
-25,3734928;-49,2263241;12
-25,3729805;-49,2291999;3
-25,3720303;-49,2097701;3
-25,3711279;-49,2549788;3
-25,37083698;-49,27469608;3
-25,3700186;-49,2696917;3
-25,36955088;-49,21645625;6
-25,3692239;-49,2731881;3
-25,3686422;-49,3261393;3
-25,3685794;-49,2694039;3
-25,367188;-49,2452292;3
-25,36097121;-49,2317468;11
-25,3568329;-49,2636086;32
-25,3535844;-49,2577308;4
