LATITUDE;LONGITUDE;QUANTIDADE
-25,4519848;-49,3044409;149
-25,5068987;-49,3045659;88
-25,437821;-49,3051228;90
-25,489043;-49,3051849;25
-25,4941359;-49,3056277;21
-25,4229769;-49,3056279;131
-25,4643603;-49,3059692;13
-25,5170827;-49,3061637;13
-25,4599325;-49,3062333;69
-25,4356614;-49,3063752;52
-25,4926149;-49,306569;51
-25,4370317;-49,3068764;14
-25,4468636;-49,3069596;19
-25,4770484;-49,3070079;36
-25,4647195;-49,307167;20
-25,550053;-49,3073101;17
-25,4926236;-49,307473;24
-25,4755745;-49,3082101;25
-25,4980592;-49,3082701;283
-25,518584;-49,3084411;39
-25,56409089;-49,30869662;686
-25,4640644;-49,3087286;13
-25,4857431;-49,3087729;21
-25,5636248;-49,3089024;30
-25,4715506;-49,3089037;13
-25,4588126;-49,3092527;33
-25,5111859;-49,3092914;24
-25,4908768;-49,3092995;14
-25,5036633;-49,3093596;15
-25,4536728;-49,3098416;34
-25,460022;-49,3101692;21
-25,4371843;-49,3102321;20
-25,48998983;-49,31023436;21
-25,4874058;-49,3102633;32
-25,4559432;-49,3102978;18
-25,44748;-49,310392;178
-25,4727539;-49,3106204;50
-25,4582611;-49,3107966;32
-25,4753142;-49,3108302;18
-25,4613448;-49,3110112;20
-25,438138;-49,3111375;43
-25,484455;-49,3112102;61
-25,5032943;-49,3112845;24
-25,463758;-49,3114586;16
-25,3976892;-49,3116595;14
-25,5646967;-49,3116714;14
-25,4926523;-49,312043;50
-25,5111198;-49,3120656;24
-25,442857;-49,3121849;15
-25,4758196;-49,3126065;14
-25,4882762;-49,3126777;17
-25,4673779;-49,3127141;29
-25,4796862;-49,3135804;509
-25,4993369;-49,3138491;13
-25,4693375;-49,3155686;27
-25,59365669;-49,31582667;23
-25,77472;-49,3159453;16
-25,501537;-49,3161301;28
-25,4600064;-49,316762;24
-25,4104028;-49,3169027;22
-25,4712923;-49,3185705;46
-25,480922;-49,3203823;38
-25,4786847;-49,3205023;23
-25,3987315;-49,3207622;14
-25,388478;-49,3209609;55
-25,4763164;-49,3212118;129
-25,4961899;-49,3212645;13
-25,4586412;-49,3215105;23
-25,5183307;-49,3215792;65
-25,4299804;-49,3220164;18
-25,4836845;-49,3221114;147
-25,4908916;-49,3221988;41
-25,4833725;-49,3223856;14
-25,4836442;-49,322471;27
-25,4375602;-49,3225827;38
-25,4662142;-49,3227022;18
-25,5017054;-49,3227983;43
-25,4079545;-49,3228385;92
-25,4825594;-49,3231962;28
-25,5050467;-49,3234226;14
-25,4803328;-49,32348;103
-25,4966964;-49,3235913;14
-25,4092013;-49,323648;17
-25,5189367;-49,3236494;15
-25,4056432;-49,3241595;13
-25,5874632;-49,324193;32
-25,5032292;-49,3246809;18
-25,43111089;-49,32479282;65
-25,4591286;-49,3248578;17
-25,48106386;-49,32520252;15
-25,4584055;-49,3252463;17
-25,4583943;-49,3255908;16
-25,6380933;-49,3258969;28
-25,4775291;-49,3260238;18
-25,3686422;-49,3261393;17
-25,4830558;-49,326198;17
-25,5105418;-49,3262167;13
-25,5109569;-49,3263547;71
-25,3781096;-49,3265842;29
-25,4789051;-49,3268232;102
-25,508011;-49,3274192;13
-25,5016839;-49,3275081;13
-25,4034104;-49,3276686;39
-25,5877365;-49,327869;34
-25,4609631;-49,3278995;40
-25,3884178;-49,3282815;53
-25,4764568;-49,3285907;32
-25,3758036;-49,3287481;27
-25,5148056;-49,328943;214
-25,3985623;-49,3290518;25
-25,4588713;-49,3291129;16
-25,4873695;-49,3293128;15
-25,4826232;-49,3296355;13
-25,4838899;-49,3298135;25
-25,60567486;-49,32982487;33
-25,5997155;-49,3301001;16
-25,3810929;-49,3303318;16
-25,5892828;-49,3303767;27
-25,4973352;-49,3304366;13
-25,3834012;-49,3305962;17
-25,4866695;-49,3309316;14
-25,4217781;-49,3310112;14
-25,491606;-49,3310719;13
-25,5589008;-49,3313455;55
-25,5594703;-49,33142502;51
-25,4982925;-49,3315114;18
-25,5666446;-49,3317798;13
-25,4776383;-49,3320074;18
-25,3799648;-49,3320287;29
-25,5772132;-49,3321452;36
-25,4620581;-49,3324592;22
-25,3835364;-49,33252747;13
-25,4353713;-49,332782;31
-25,4103568;-49,3335282;31
-25,5860624;-49,3337957;13
-25,4864606;-49,3345104;14
-25,5686337;-49,3346079;13
-25,3842965;-49,3348105;76
-25,5742764;-49,3348542;13
-25,3926232;-49,3348981;42
-25,3926468;-49,3349558;80
-25,5730389;-49,3351759;51
-25,4949253;-49,3352804;58
-25,4031461;-49,3353076;20
-25,441289;-49,3354198;21
-25,564916;-49,3357154;27
-25,4389964;-49,3357772;20
-25,5716963;-49,3361556;16
-25,5909255;-49,3361772;23
-25,5705923;-49,3366542;28
-25,3884716;-49,3372581;19
-25,563442;-49,3373248;13
-25,5610999;-49,3373443;25
-25,7838265;-49,3373761;14
-25,559551;-49,3385078;44
-25,5621263;-49,3385241;16
-25,5415772;-49,3389805;20
-25,4152856;-49,339147;32
-25,5664921;-49,3392181;134
-25,5911969;-49,3394653;102
-25,4950318;-49,3395369;80
-25,4746922;-49,3398253;42
-25,4815557;-49,33991244;38
-25,5487501;-49,339956;98
-25,4715027;-49,3400983;15
-25,414766;-49,3401428;155
-25,4770061;-49,3401547;17
-25,4600295;-49,3402332;62
-25,4750949;-49,3405374;19
-25,5872926;-49,3408179;25
-25,564328;-49,3408229;19
-25,5439867;-49,3411499;65
-25,5588526;-49,3412284;21
-25,3956394;-49,3417056;16
-25,3936359;-49,3425592;19
-25,4818262;-49,3428183;14
-25,4424483;-49,3430434;27
-25,3901559;-49,3431525;22
-25,4236252;-49,3445228;14
-25,4544793;-49,3451513;13
-25,4604343;-49,3451625;188
-25,4813204;-49,3461814;18
-25,4799415;-49,3465472;44
-25,4716113;-49,3469571;26
-25,5001119;-49,3474015;20
-25,4723298;-49,3475399;18
-25,4756706;-49,3475804;19
-25,395015;-49,3477321;880
-25,422816;-49,3481292;16
-25,62428215;-49,34819502;13
-25,4945037;-49,3482256;25
-25,4760426;-49,3482877;14
-25,4855433;-49,3483615;15
-25,484643;-49,3487491;28
-25,4938833;-49,3489596;17
-25,487472;-49,3497979;14
-25,4405662;-49,3498134;502
-25,3899916;-49,3498859;14
-25,408542;-49,3500669;15
-25,4353101;-49,350217;216
-25,4886434;-49,3504693;15
-25,4874777;-49,3509548;27
-25,4844232;-49,3511156;39
-25,4109757;-49,3514738;20
-25,4900647;-49,3515208;15
-25,4504292;-49,3522127;16
-25,4297248;-49,3523186;33
-25,4526573;-49,3524261;18
-25,4244834;-49,3525711;37
-25,4815835;-49,3527684;88
-25,4341081;-49,3527792;15
-25,43061109;-49,35283009;47
-25,4851446;-49,3530951;255
-25,4308083;-49,3531699;598
-25,4144776;-49,3535148;32
-25,4583333;-49,353672;15
-25,4896116;-49,354087;15
-25,4503402;-49,3542525;45
-25,452282;-49,3548866;17
-25,3901979;-49,3550219;242
-25,4385361;-49,3550879;19
-25,43537488;-49,35513539;14
-25,4507621;-49,355397;121
-25,445716;-49,3555802;14
-25,4377724;-49,3557679;45
-25,4654051;-49,3561807;18
-25,42710842;-49,35698842;20
-25,4048652;-49,3571936;13
-25,4377914;-49,3581164;15
-25,4361932;-49,3581513;16
-25,4136354;-49,3582494;24
-25,4562519;-49,3584384;25
-25,4378069;-49,360039;13
-25,42693394;-49,36152356;17
-25,4528492;-49,3625138;205
-25,4026812;-49,3638682;16
-25,4517116;-49,3686655;22
-25,4347743;-49,3722573;36
-25,4560334;-49,3736147;15
