LATITUDE;LONGITUDE
-25,496328;-49,2997653
-25,4963319;-49,350366
-25,4965464;-49,214133
-25,4965581;-49,2010496
-25,497284;-49,2277805
-25,497933;-49,2944889
-25,4979422;-49,2201422
-25,49850595;-49,25915484
-25,4985669;-49,2674795
-25,49891432;-49,28156423
-25,4992329;-49,2353401
-25,4993279;-49,3154288
-25,5005321;-49,2656654
-25,5006977;-49,32006141
-25,5008668;-49,2161684
-25,5021441;-49,2508718
-25,5021951;-49,2896287
-25,502405;-49,3033327
-25,5025724;-49,3488838
-25,5025865;-49,2440175
-25,5026422;-49,2274978
-25,5032943;-49,3112845
-25,5033313;-49,2535812
-25,5034523;-49,2715972
-25,5035727;-49,2847294
-25,5035808;-49,3234303
-25,50445995;-49,32077998
-25,5054336;-49,2793873
-25,5059891;-49,2746167
-25,5065475;-49,2209002
-25,5067457;-49,321279
-25,5068409;-49,2213408
-25,5071471;-49,2250907
-25,5073549;-49,3353994
-25,5076679;-49,3346702
-25,5078274;-49,3546977
-25,5078274;-49,3546977
-25,5078538;-49,3018267
-25,5078773;-49,3042839
-25,50795115;-49,32487545
-25,5089199;-49,2241832
-25,5095709;-49,3351542
-25,5096016;-49,3270459
-25,5097798;-49,2677613
-25,51025276;-49,22836066
-25,5110463;-49,3083169
-25,5116357;-49,3200663
-25,5122558;-49,2662323
-25,5126788;-49,3318771
-25,5127918;-49,3233635
-25,514154;-49,2465333
-25,5142522;-49,3262228
-25,5145061;-49,331698
-25,5148056;-49,328943
-25,5148056;-49,328943
-25,5152724;-49,2955252
-25,51539045;-49,29415866
-25,5153926;-49,328429
-25,51548344;-49,3261812
-25,51569465;-49,32617281
-25,5159556;-49,321704
-25,5159557;-49,2751623
-25,5161583;-49,2733439
-25,5163705;-49,2696631
-25,5177325;-49,266115
-25,5178399;-49,3181153
-25,5178447;-49,276802
-25,5178447;-49,276802
-25,5179261;-49,2300255
-25,51846015;-49,30003833
-25,5189748;-49,2441293
-25,5191161;-49,2867489
-25,5191161;-49,2867489
-25,5192872;-49,305949
-25,5210284;-49,2792737
-25,5211956;-49,2381025
-25,521903;-49,2718229
-25,5221024;-49,3052496
-25,5230778;-49,2668511
-25,5236715;-49,2975224
-25,5240499;-49,2337581
-25,5244047;-49,2661454
-25,52501403;-49,2565436
-25,5253182;-49,2671723
-25,5254761;-49,28579
