LATITUDE;LONGITUDE
-25,4271293;-49,2941219
-25,42720905;-49,35738
-25,4272141;-49,2570347
-25,42753;-49,2945448
-25,4277804;-49,2673782
-25,4278663;-49,2828721
-25,4279703;-49,2683229
-25,4280364;-49,2720117
-25,4281394;-49,2685433
-25,4281717;-49,27299828
-25,4281717;-49,27299828
-25,4282713;-49,2733637
-25,4283734;-49,2521242
-25,4284429;-49,2598732
-25,42854895;-49,25230247
-25,42871;-49,2649191
-25,42876774;-49,29716627
-25,4289234;-49,2601686
-25,4290791;-49,2701025
-25,4295997;-49,2621542
-25,4296363;-49,2992684
-25,4297837;-49,2598596
-25,42991535;-49,28063201
-25,429932;-49,2847137
-25,4299804;-49,3220164
-25,4299804;-49,3220164
-25,4300212;-49,2769862
-25,4300494;-49,2648655
-25,4303646;-49,2364358
-25,4306946;-49,2555683
-25,4309418;-49,2767381
-25,4309418;-49,2767381
-25,4315449;-49,2783151
-25,4316167;-49,2292354
-25,4319014;-49,26665986
-25,43195944;-49,32438152
-25,4321506;-49,2742701
-25,4321797;-49,2462234
-25,4321797;-49,2462234
-25,4323695;-49,2584691
-25,43239275;-49,24893206
-25,4324558;-49,2859025
-25,4324567;-49,2380751
-25,4324838;-49,2597108
-25,43250075;-49,26725205
-25,4325264;-49,2499486
-25,4325579;-49,2936453
-25,4325644;-49,2522182
-25,4327382;-49,2776531
-25,4329906;-49,2698872
-25,4330151;-49,2720962
-25,4332974;-49,2769665
-25,4332974;-49,2769665
-25,4332995;-49,2957127
-25,43348185;-49,33879104
-25,4336457;-49,2724309
-25,4336896;-49,2738223
-25,43378674;-49,27554364
-25,4340775;-49,2935833
-25,4340973;-49,28806313
-25,4340973;-49,28806313
-25,4340974;-49,2861093
-25,4340974;-49,2861093
-25,4341242;-49,2666169
-25,4343001;-49,2660872
-25,4343921;-49,2599047
-25,4345625;-49,2645172
-25,4347153;-49,2759185
-25,4348443;-49,3267495
-25,4351496;-49,288976
-25,4353003;-49,2893573
-25,4353101;-49,350217
-25,4353745;-49,3060377
-25,43542355;-49,27482265
-25,43545365;-49,26654324
-25,4355101;-49,2973049
-25,4357031;-49,2465234
-25,436029;-49,2791802
-25,4361812;-49,224713
-25,4362841;-49,212461
-25,43634896;-49,27248457
-25,4365272;-49,289005
-25,43665065;-49,2647385
-25,4370205;-49,3358205
-25,4371439;-49,2079616
-25,437148;-49,2308117
-25,4372883;-49,3008721
-25,4373918;-49,2965137
-25,4373918;-49,2965137
-25,4373983;-49,2905947
-25,4375711;-49,2378354
-25,4375803;-49,2203706
-25,4379351;-49,2453703
-25,4379876;-49,2360804
-25,4380859;-49,32244695
-25,4380997;-49,2349805
-25,4383668;-49,2772738
-25,4383668;-49,2772738
-25,4385361;-49,3550879
-25,4385375;-49,314243
-25,438655;-49,2728267
-25,4387091;-49,2761
-25,4391237;-49,2883206
-25,4393293;-49,2705099
-25,4396507;-49,2713412
-25,4398175;-49,2217413
-25,4398946;-49,2742143
-25,4399803;-49,3139984
-25,4401323;-49,2079447
-25,44033545;-49,28936233
-25,4404121;-49,2676592
-25,44054095;-49,29150082
-25,44068968;-49,34350234
-25,4409919;-49,2319343
-25,4412723;-49,3592453
-25,4414488;-49,2760173
-25,4414685;-49,2179369
-25,4414715;-49,2808843
-25,4416128;-49,29890031
-25,4416751;-49,2833796
-25,4416751;-49,2833796
-25,4419827;-49,259858
-25,4420236;-49,2692059
-25,4421942;-49,2141482
-25,4422902;-49,2690157
-25,4423466;-49,27967301
-25,4430375;-49,3452867
-25,44315225;-49,33840175
-25,4432437;-49,2320127
-25,44328273;-49,2527433
-25,4433479;-49,2529463
-25,4436338;-49,2636763
-25,4436562;-49,3071262
-25,4437299;-49,2189397
-25,443784;-49,2691451
-25,4438393;-49,2692895
-25,4439704;-49,256466
-25,4439704;-49,256466
-25,4440306;-49,2640786
-25,4441352;-49,2656105
-25,4441352;-49,2656105
-25,4441443;-49,3399302
-25,4442102;-49,2369099
-25,4443032;-49,2613206
-25,4444016;-49,2754181
-25,44450063;-49,23708481
-25,4446368;-49,3442612
-25,4447392;-49,3602709
-25,4447392;-49,3602709
-25,44480566;-49,24132612
-25,4448763;-49,2574946
-25,4449048;-49,2668042
-25,4449052;-49,2124541
-25,444909;-49,2767378
-25,4450995;-49,260047
-25,4457605;-49,27515372
-25,4459528;-49,346792
-25,44644;-49,216106
-25,4465277;-49,2696924
-25,4466918;-49,2456219
-25,44702875;-49,28282643
-25,447079;-49,2486123
-25,4471025;-49,2950134
-25,4473723;-49,2875729
-25,447424;-49,2654128
-25,4474779;-49,292532
-25,4475759;-49,2959171
-25,4476511;-49,2977829
-25,4477226;-49,2933141
-25,447831;-49,2936296
-25,44790604;-49,24665573
-25,4479276;-49,307914
-25,4480179;-49,3120569
-25,4480338;-49,2531846
-25,4483642;-49,2530037
-25,44877835;-49,28510785
-25,4489887;-49,3098515
-25,4492679;-49,28408704
-25,44937143;-49,3548972
-25,4495454;-49,210227
-25,4497214;-49,2656236
-25,4497775;-49,2983481
-25,4498209;-49,2437259
-25,4499023;-49,2076632
-25,4499689;-49,2639398
-25,4500689;-49,2951935
-25,4501538;-49,3167947
-25,4502967;-49,3243161
-25,4503372;-49,2167641
-25,4504599;-49,2736325
-25,45073617;-49,23688068
-25,4508565;-49,3529103
-25,4509476;-49,2735748
-25,4509847;-49,293153
-25,4509864;-49,2963949
-25,4518869;-49,2162741
-25,4521101;-49,2243809
-25,4522159;-49,2281812
-25,4522683;-49,298475
-25,4524225;-49,2099066
-25,45250893;-49,25050139
-25,4525626;-49,3030084
-25,4526494;-49,2705961
-25,45265305;-49,25109418
-25,45282001;-49,23046842
-25,4529847;-49,2915964
-25,4531364;-49,3542052
-25,45351427;-49,35415044
-25,453688;-49,206735
-25,4537553;-49,2699533
-25,4537884;-49,300794
-25,4541262;-49,3547684
-25,4543199;-49,3187136
-25,4543803;-49,2194994
-25,4544241;-49,229147
-25,4544241;-49,229147
-25,4546408;-49,2714916
-25,4546528;-49,3009881
-25,4546675;-49,2985469
-25,4547665;-49,2097122
-25,4550142;-49,21778
-25,4550649;-49,2261783
-25,4552376;-49,2730386
-25,4555189;-49,2955715
-25,4555553;-49,2720119
-25,4555706;-49,2775085
-25,4556522;-49,3130708
-25,4556691;-49,2393857
-25,456191;-49,300478
-25,4563288;-49,2842636
-25,456426;-49,3474612
-25,45654533;-49,22540556
-25,4565871;-49,2721926
-25,4566342;-49,22970216
-25,4566769;-49,3093427
-25,4566769;-49,3093427
-25,4567433;-49,2767372
-25,4567433;-49,2767372
-25,4568996;-49,2724711
-25,4572053;-49,201437
-25,4572053;-49,201437
-25,45726717;-49,3021075
-25,4573192;-49,2262691
-25,4574396;-49,2682366
-25,4575794;-49,3116607
-25,45785141;-49,28143314
-25,4586027;-49,2292399
-25,4588393;-49,2948626
-25,4589161;-49,2085095
-25,45893394;-49,28837829
-25,4589349;-49,2437741
-25,4591181;-49,3509018
-25,4591181;-49,3509018
-25,4591181;-49,3509018
-25,45938433;-49,31668599
-25,4594353;-49,3082485
-25,45948354;-49,2754896
-25,4595321;-49,3168361
-25,4598063;-49,2288514
-25,4598457;-49,2954515
-25,4603;-49,2997233
-25,4605965;-49,3049663
-25,46089765;-49,24120166
-25,4609386;-49,2966346
-25,4611996;-49,2897407
-25,461381;-49,2458391
-25,4615346;-49,2689762
-25,4615853;-49,2890888
-25,4615984;-49,325108
-25,4616876;-49,3312708
-25,4618059;-49,2924216
-25,4619326;-49,2221921
-25,4619876;-49,2858443
-25,46212989;-49,26043626
-25,4621461;-49,2337411
-25,4622031;-49,3391982
-25,4622861;-49,2058127
-25,463028;-49,2714733
-25,46320113;-49,3087441
-25,4633879;-49,2879171
-25,4634748;-49,2213776
-25,4637019;-49,2779986
-25,46379271;-49,22466486
-25,4643383;-49,2770476
-25,464584;-49,2985919
-25,4646076;-49,2778522
-25,4646542;-49,31701821
-25,4646758;-49,19539
-25,4652032;-49,3271134
-25,4652522;-49,2890172
-25,4656573;-49,2309316
-25,4656743;-49,2879125
-25,4659701;-49,2601009
-25,4660359;-49,2030697
-25,4660998;-49,2852549
-25,4663425;-49,2857532
-25,4666858;-49,2111789
-25,466789;-49,2880948
-25,4669679;-49,2099308
-25,4671869;-49,2967784
-25,4672855;-49,2837362
-25,4672855;-49,2837362
-25,4675167;-49,2920176
-25,4677459;-49,2697911
-25,4682535;-49,3021053
-25,4684412;-49,2287543
-25,4684453;-49,2851174
-25,4686325;-49,2906726
-25,4689752;-49,2997991
-25,4689752;-49,2997991
-25,4692832;-49,2063397
-25,469623;-49,2918136
-25,4698713;-49,2897789
-25,4698713;-49,2897789
-25,4699548;-49,2050515
-25,4702718;-49,3201906
-25,4703833;-49,2826043
-25,47050285;-49,30781232
-25,4705243;-49,279692
-25,4706603;-49,1916147
-25,470701;-49,2108429
-25,4709449;-49,2570898
-25,4710862;-49,3139272
-25,4712071;-49,303678
-25,47216723;-49,20116997
-25,4722622;-49,2906297
-25,4728078;-49,2995939
-25,4730358;-49,2511892
-25,4738869;-49,2074685
-25,4739957;-49,2638111
-25,4742478;-49,2913517
-25,4742594;-49,2930431
-25,4742696;-49,2700635
-25,4747587;-49,2316838
-25,4749806;-49,2027481
-25,4750527;-49,2853893
-25,4750805;-49,3016443
-25,47508598;-49,21154804
-25,4758071;-49,3038592
-25,4758202;-49,3355866
-25,47592781;-49,20455605
-25,4760949;-49,30564
-25,4761523;-49,2563708
-25,4762058;-49,3204491
-25,47661075;-49,3024296
-25,47670984;-49,27957933
-25,4767779;-49,3760036
-25,4767805;-49,2977141
-25,4768685;-49,1963041
-25,47688427;-49,203017
-25,4771845;-49,3064222
-25,4772451;-49,3383195
-25,477371;-49,3099207
-25,4774317;-49,2345333
-25,4774511;-49,25362493
-25,47754;-49,230199
-25,477603;-49,2970432
-25,4776668;-49,2346165
-25,4783074;-49,3397445
-25,4783964;-49,2173302
-25,4784429;-49,2548289
-25,4787546;-49,2498032
-25,4789766;-49,29664953
-25,4792027;-49,337676
-25,4795762;-49,28834
-25,4799201;-49,2324927
-25,48015047;-49,32246799
-25,4801698;-49,3275003
-25,4803178;-49,2911715
-25,48058125;-49,33925937
-25,4805873;-49,3021323
-25,4805987;-49,3284551
-25,4808233;-49,2703196
-25,4809061;-49,2572709
-25,4817791;-49,2982391
-25,4818496;-49,2693066
-25,481919;-49,2836226
-25,4820471;-49,2536257
-25,4822203;-49,2036048
-25,4822203;-49,2036048
-25,4825773;-49,338872
-25,4826175;-49,2822862
-25,4826175;-49,2822862
-25,4827378;-49,2463691
-25,4827571;-49,2799069
-25,4828879;-49,24501487
-25,4832824;-49,2563379
-25,4832824;-49,2563379
-25,4833994;-49,2707551
-25,4834327;-49,2942851
-25,4835361;-49,240734
-25,4837304;-49,2488183
-25,4837865;-49,2914049
-25,4837995;-49,290053
-25,4839723;-49,2955802
-25,4841057;-49,2474931
-25,4842091;-49,2500019
-25,48424197;-49,32464132
-25,4845476;-49,324515
-25,4846025;-49,2505696
-25,4849168;-49,2084101
-25,4851446;-49,3530951
-25,4857568;-49,2591534
-25,4858989;-49,2412837
-25,4860261;-49,3069572
-25,4862041;-49,2981836
-25,4865356;-49,2394062
-25,4866695;-49,3309316
-25,4879454;-49,303934
-25,4891901;-49,3044473
-25,4894548;-49,3322035
-25,4897933;-49,2967121
-25,49014414;-49,24638127
-25,49025296;-49,22733013
-25,4903333;-49,3261139
-25,4903529;-49,2745168
-25,4907936;-49,2817815
-25,4908703;-49,3102422
-25,4908874;-49,281564
-25,4909147;-49,2939885
-25,4910749;-49,3100949
-25,49109142;-49,31007067
-25,49124197;-49,20707502
-25,4922138;-49,307357
-25,492934;-49,2831904
-25,4931035;-49,2229074
-25,4939957;-49,2594706
-25,4939957;-49,2594706
-25,4943356;-49,1997126
-25,49454445;-49,29276793
-25,4945575;-49,2072445
-25,494744;-49,2545913
-25,4948519;-49,2648929
-25,4948867;-49,2506286
-25,49524845;-49,24117295
-25,4953087;-49,2482672
-25,4954818;-49,2995797
-25,495713;-49,21307216
-25,49613;-49,2163399
-25,4963177;-49,2496432
-25,496328;-49,2997653
-25,4964122;-49,2846319
-25,4967171;-49,2916907
-25,49712914;-49,25832344
-25,4976442;-49,3105229
-25,4977165;-49,3404833
-25,4980277;-49,2448286
-25,498273;-49,271785
-25,4985847;-49,2623348
-25,4985847;-49,2623348
-25,4986855;-49,2818135
-25,49906255;-49,29190127
-25,4993786;-49,295215
-25,4994571;-49,3214693
-25,4995525;-49,299925
-25,4996099;-49,3008222
-25,4999821;-49,3267725
-25,5001403;-49,2670093
-25,5004416;-49,3126106
-25,5005572;-49,3215566
-25,5005572;-49,3215566
-25,5007105;-49,2986314
-25,5007342;-49,2419238
-25,5009594;-49,3471581
-25,5012353;-49,2612359
-25,5026232;-49,3026786
-25,5032299;-49,2371718
-25,5034079;-49,272523
-25,5036702;-49,2742894
-25,5037827;-49,2893985
-25,5038732;-49,2697505
-25,5040357;-49,2682097
-25,5041095;-49,2937111
-25,5042453;-49,2488164
-25,5042926;-49,2701875
-25,5047109;-49,2410738
-25,5048733;-49,2556818
-25,5048733;-49,2556818
-25,5057926;-49,2965428
-25,5058862;-49,2324095
-25,5060702;-49,2970023
-25,5064882;-49,2796253
-25,5067864;-49,3010676
-25,5070507;-49,3212696
-25,50713;-49,2336354
-25,5071471;-49,2250907
-25,5073867;-49,3008399
-25,5074872;-49,3198687
-25,50914082;-49,27823283
-25,5093023;-49,2489005
-25,5099488;-49,2278344
-25,5099488;-49,2278344
-25,5099488;-49,2278344
-25,5102503;-49,2715538
-25,5104389;-49,2738543
-25,5110781;-49,2987243
-25,5112027;-49,3277361
-25,5112027;-49,3277361
-25,5115126;-49,32043724
-25,5118032;-49,2726302
-25,5120463;-49,3086311
-25,5120771;-49,2764364
-25,5121567;-49,2335109
-25,512347;-49,2829031
-25,5130839;-49,2622221
-25,51325033;-49,23287324
-25,5137263;-49,3265606
-25,5138792;-49,2420206
-25,5144881;-49,3043802
-25,5154321;-49,2347341
-25,5154848;-49,2988528
-25,5156522;-49,2786542
-25,5159246;-49,2442781
-25,5159246;-49,2442781
-25,517227;-49,2441607
-25,5187864;-49,2478284
-25,5189748;-49,2441293
-25,5189796;-49,278715
-25,51903;-49,2987621
-25,5191293;-49,2987593
-25,5192951;-49,306777
-25,5195359;-49,2251147
-25,5197936;-49,302355
-25,5198246;-49,2305596
-25,5206238;-49,2445658
-25,5211352;-49,2964919
-25,5213044;-49,2378077
-25,5213224;-49,2345695
-25,5215803;-49,2699605
-25,5217717;-49,2360161
-25,5218692;-49,2992584
-25,5226553;-49,255142
-25,5230387;-49,24445
-25,5230387;-49,24445
-25,5235251;-49,2486909
-25,5246149;-49,2748473
-25,5256599;-49,2519508
-25,53094933;-49,24858617
-25,5320391;-49,2904875
-25,532223;-49,2779399
-25,533572;-49,2379077
-25,533572;-49,2379077
-25,5348359;-49,2955956
-25,5348738;-49,2786457
-25,53501493;-49,31826202
-25,5351277;-49,2891115
-25,5359278;-49,2694245
-25,5359278;-49,2694245
-25,5359298;-49,283852
-25,5362928;-49,2578725
-25,5366958;-49,2688682
-25,5401499;-49,3391501
-25,5408055;-49,2927461
-25,5412467;-49,2884325
-25,5414297;-49,2779143
-25,5421368;-49,2823642
-25,542456;-49,2666872
-25,5426628;-49,2728602
-25,5447655;-49,2725534
-25,5468651;-49,2826259
-25,54842008;-49,33993592
-25,5489994;-49,2667427
-25,5507681;-49,2892265
-25,5510388;-49,2733031
-25,5532994;-49,2540213
-25,5542486;-49,2530434
-25,5542486;-49,2530434
-25,5588526;-49,3412284
-25,56158006;-49,33049922
-25,5639786;-49,3113097
-25,5645743;-49,3124649
-25,564938;-49,3323092
-25,5656084;-49,3150175
-25,5660095;-49,3148775
-25,566131;-49,2879437
-25,566568;-49,2819722
-25,566606;-49,2876794
-25,5682133;-49,292626
-25,56872396;-49,28708557
-25,5699803;-49,2908092
-25,5864214;-49,319731
-25,5930776;-49,3322613
-25,5936835;-49,3419884
-25,609002;-49,2772137
