LATITUDE;LONGITUDE;QUANTIDADE
-25,4549734;-49,2024927;6
-25,4549073;-49,3536181;2
-25,4544941;-49,2999485;9
-25,4543006;-49,2115599;2
-25,4542509;-49,3056697;3
-25,4540933;-49,2988912;2
-25,453847;-49,2880156;15
-25,4537675;-49,3018865;3
-25,45353115;-49,29899747;34
-25,4531074;-49,2269745;2
-25,4528492;-49,3625138;8
-25,4526978;-49,2145997;4
-25,452602;-49,2668432;2
-25,4525193;-49,2143941;62
-25,452348;-49,2551649;18
-25,452282;-49,3548866;2
-25,4519848;-49,3044409;2
-25,4509796;-49,241743;10
-25,4507621;-49,355397;42
-25,4505378;-49,2529486;7
-25,450523;-49,2180668;27
-25,4503402;-49,3542525;8
-25,4498209;-49,2437259;2
-25,4497347;-49,2468914;8
-25,44965;-49,2910837;2
-25,449638;-49,262827;3
-25,4494671;-49,2483398;3
-25,449157;-49,27598267;2
-25,4491009;-49,2084895;2
-25,4485677;-49,2014167;2
-25,4485067;-49,2555616;5
-25,4481352;-49,3355147;2
-25,447974;-49,2574257;10
-25,4477932;-49,2841497;3
-25,447286;-49,2597604;6
-25,4472303;-49,2524925;5
-25,4469423;-49,1999207;2
-25,4461517;-49,2045546;3
-25,44603711;-49,21546103;9
-25,445815;-49,2034515;7
-25,4457819;-49,2091056;10
-25,445716;-49,3555802;3
-25,44570315;-49,28726027;11
-25,4456544;-49,2910326;29
-25,4452651;-49,246786;2
-25,44514;-49,2501715;2
-25,4442083;-49,2407948;64
-25,44401655;-49,27170189;9
-25,443987;-49,2962645;2
-25,4437557;-49,220614;3
-25,4434254;-49,2085457;2
-25,4433651;-49,231185;2
-25,443329;-49,2084959;7
-25,4432309;-49,277025;5
-25,4430634;-49,2257702;2
-25,4427926;-49,2662569;31
-25,4427131;-49,2338935;50
-25,44268605;-49,28577568;4
-25,4424389;-49,2683445;90
-25,4423163;-49,2786288;5
-25,4420325;-49,2276413;2
-25,4419827;-49,259858;2
-25,4416751;-49,2833796;2
-25,441646;-49,2723309;7
-25,4414617;-49,2584907;54
-25,4413807;-49,2019402;2
-25,441289;-49,3354198;57
-25,441061;-49,2483701;2
-25,4408281;-49,2566542;2
-25,4407653;-49,3400475;3
-25,4405662;-49,3498134;20
-25,4405007;-49,2397916;17
-25,4400511;-49,2575255;2
-25,4399722;-49,2106112;2
-25,4398175;-49,2217413;246
-25,4397045;-49,2895059;2
-25,43956;-49,2826897;16
-25,4395454;-49,222349;2
-25,4394904;-49,2238585;16
-25,4393556;-49,356778;3
-25,4392812;-49,3513049;2
-25,4389121;-49,2651378;30
-25,4388179;-49,215938;3
-25,4385447;-49,3012755;2
-25,4382835;-49,272636;18
-25,4382718;-49,2772825;7
-25,4381926;-49,2607929;9
-25,4379351;-49,2453703;3
-25,4379197;-49,2512464;6
-25,437821;-49,3051228;13
-25,4377499;-49,2919084;11
-25,43729089;-49,26657121;28
-25,4371843;-49,3102321;87
-25,4367946;-49,274579;13
-25,4367417;-49,2771789;17
-25,4367092;-49,2734819;335
-25,4364331;-49,3296203;51
-25,4363141;-49,2724875;3
-25,436254;-49,3513571;7
-25,4362232;-49,2354556;2
-25,4361932;-49,3581513;10
-25,436029;-49,2791802;3
-25,4359834;-49,2528777;2
-25,4356614;-49,3063752;2
-25,4356363;-49,3496171;2
-25,4356181;-49,2511039;3
-25,4353251;-49,3523835;8
-25,4353101;-49,350217;2
-25,43527;-49,2603221;8
-25,4351488;-49,2768617;5
-25,4350818;-49,3016891;13
-25,4349107;-49,2687402;48
-25,4346853;-49,2924909;3
-25,4345625;-49,2645172;179
-25,4345618;-49,2038098;13
-25,4343187;-49,2745117;9
-25,4343096;-49,2208314;3
-25,4341267;-49,258001;248
-25,4340974;-49,2861093;27
-25,4339929;-49,3125443;2
-25,4339157;-49,2761944;8
-25,4338987;-49,2820923;2
-25,4337102;-49,2566797;2
-25,4336322;-49,2765054;92
-25,4336229;-49,2634212;118
-25,4334569;-49,2773938;50
-25,4333811;-49,2602037;32
-25,4331229;-49,2645255;22
-25,4328735;-49,2987196;144
-25,4328365;-49,2867283;9
-25,4328007;-49,2729081;4
-25,4327407;-49,2700594;10
-25,4321506;-49,2742701;11
-25,4320125;-49,2619334;5
-25,4319977;-49,275536;7
-25,4316668;-49,3288916;2
-25,4315922;-49,2784628;34
-25,4312965;-49,2751215;7
-25,43115423;-49,32622644;26
-25,4310945;-49,2729002;29
-25,431069;-49,2632221;10
-25,4309418;-49,2767381;33
-25,4308119;-49,2625375;5
-25,4308083;-49,3531699;8
-25,4307258;-49,2157059;12
-25,4306946;-49,2555683;2
-25,4306558;-49,2702249;121
-25,430635;-49,2808535;6
-25,4305671;-49,2931084;4
-25,4303966;-49,3170079;2
-25,43024;-49,2134492;2
-25,4301482;-49,2745115;22
-25,4301318;-49,2707621;9
-25,4300434;-49,3249668;2
-25,4299804;-49,3220164;6
-25,4299656;-49,2716245;194
-25,42987205;-49,25944214;6
-25,4297671;-49,2629663;4
-25,42974135;-49,26953282;28
-25,4296044;-49,26951944;22
-25,4292577;-49,35150842;17
-25,4291193;-49,2672158;44
-25,4286603;-49,2705845;10
-25,4286412;-49,266708;2
-25,428444;-49,2669541;21
-25,4283363;-49,206521;2
-25,428295;-49,2849761;13
-25,4281894;-49,255274;2
-25,4281438;-49,2618004;9
-25,4280112;-49,2710255;25
-25,4279209;-49,2346584;13
-25,4279146;-49,2710686;81
-25,4278702;-49,2477323;39
-25,4275614;-49,2727554;10
-25,427503;-49,2735759;17
-25,42747415;-49,27206142;32
-25,4274542;-49,2586979;12
-25,4273932;-49,2851692;22
-25,4273021;-49,2547418;3
-25,4271586;-49,3309502;2
-25,4271523;-49,27371295;27
-25,4271328;-49,317053;2
-25,427075;-49,21387191;398
-25,4270601;-49,3100641;16
-25,427007;-49,2777422;14
-25,4266557;-49,2625699;12
-25,4266391;-49,344204;7
-25,42663585;-49,27186275;3
-25,4266169;-49,3088058;3
-25,4264566;-49,2897395;13
-25,4264091;-49,2686733;15
-25,4263977;-49,3005376;2
-25,4262916;-49,2010637;5
-25,4261461;-49,2753671;15
-25,4260675;-49,24995453;14
-25,4258623;-49,1986281;3
-25,4257932;-49,2151691;3
-25,4257832;-49,2778439;38
-25,4252903;-49,2688098;116
-25,42514;-49,2703241;22
-25,424748;-49,2662857;13
-25,4247273;-49,324939;3
-25,4246217;-49,2957796;3
-25,4245985;-49,27115689;3
-25,4245106;-49,2795089;47
-25,4244834;-49,3525711;4
-25,4244818;-49,2749523;10
-25,424453;-49,2816212;4
-25,4242013;-49,270016;54
-25,4240571;-49,2522134;14
